dataset,tier,n_models,metric,comparison,estimate,ci95_low,ci95_high,one_sided95_lower,conditional_finite_ci95_low,conditional_finite_ci95_high,bootstrap_n,bootstrap_undefined,bootstrap_undefined_fraction,interval_status,attenuation_compatible_95_upper,note
h6_excluding_confirmed_audited_disclosures,both_labels_supported,7,log,positive_minus_all,-0.016082184803032362,-0.051945656170981666,0.016043070757026538,-0.0452389088397575,-0.051945656170981666,0.016043070757026538,10000,0,0.0,supported,0.051945656170981666,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,both_labels_supported,7,log,positive_minus_known_label,-0.016241611402802753,-0.051461541364889375,0.0155404267784803,-0.04521731643057674,-0.051461541364889375,0.0155404267784803,10000,0,0.0,supported,0.051461541364889375,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,both_labels_supported,7,log,known_label_minus_all,0.0001594265997703903,-0.007070781871629002,0.005565605851607543,-0.005775255277628265,-0.007070781871629002,0.005565605851607543,10000,0,0.0,supported,0.007070781871629002,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,both_labels_supported,7,log,positive_minus_negative,-0.1362596346992164,,,,-0.3365074684730189,0.05629784199540118,10000,5643,0.5643,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,both_labels_supported,7,binary,positive_minus_all,-0.01982940699679267,-0.07562602219103874,0.036019192007618835,-0.06625023959488785,-0.07562602219103874,0.036019192007618835,10000,0,0.0,supported,0.07562602219103874,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,both_labels_supported,7,binary,positive_minus_known_label,-0.03220749399727588,-0.08571236888611775,0.01950222808693682,-0.07622984212714627,-0.08571236888611775,0.01950222808693682,10000,0,0.0,supported,0.08571236888611775,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,both_labels_supported,7,binary,known_label_minus_all,0.012378087000483207,-0.006067919534211039,0.032111837664972366,-0.003166636570143963,-0.006067919534211039,0.032111837664972366,10000,0,0.0,supported,0.006067919534211039,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_audited_disclosures,both_labels_supported,7,binary,positive_minus_negative,-0.1973427918011176,,,,-0.4079117987056913,0.02066632797239522,10000,5643,0.5643,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_known_label,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_known_label,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:claude-opus-4-7_20260815_042213,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_all,0.011779528789418237,-0.013740485839177552,0.03848175553346936,-0.009372995271932538,-0.013740485839177552,0.03848175553346936,10000,0,0.0,supported,0.013740485839177552,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_known_label,0.00926123896049802,-0.015198491605878228,0.03494419870780376,-0.011157591445173587,-0.015198491605878228,0.03494419870780376,10000,0,0.0,supported,0.015198491605878228,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,log,known_label_minus_all,0.002518289828920217,-0.007324391315709722,0.010479027120535809,-0.005548849071991668,-0.007324391315709722,0.010479027120535809,10000,0,0.0,supported,0.007324391315709722,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,log,positive_minus_negative,0.013453246912920491,-0.02272495431656951,0.04915643041969719,-0.016453553314937072,-0.02272495431656951,0.04915643041969719,10000,0,0.0,supported,0.02272495431656951,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_all,0.044807692307692326,-0.24224747474747477,0.3138270308123246,-0.19079590017825312,-0.24224747474747477,0.3138270308123246,10000,0,0.0,supported,0.24224747474747477,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_known_label,0.004807692307692291,-0.26081666603946474,0.25591261226431933,-0.214139980316451,-0.26081666603946474,0.25591261226431933,10000,0,0.0,supported,0.26081666603946474,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,binary,known_label_minus_all,0.040000000000000036,-0.045001794258373244,0.13510706881912507,-0.031761325238069474,-0.045001794258373244,0.13510706881912507,10000,0,0.0,supported,0.045001794258373244,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-flash-0731_20260815_030703,1,binary,positive_minus_negative,0.00017806267806264042,-0.4027676883918119,0.37356693937909907,-0.3322264957264957,-0.4027676883918119,0.37356693937909907,10000,0,0.0,supported,0.4027676883918119,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_all,-0.03325823430014552,,,,-0.16968604797876016,0.0962125065443466,10000,50,0.005,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_known_label,-0.04198618726348258,,,,-0.17765582140290376,0.0873747636561231,10000,50,0.005,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,log,known_label_minus_all,0.00872795296333706,-0.0053151100743780155,0.024598900492937312,-0.003062725898806384,-0.0053151100743780155,0.024598900492937312,10000,0,0.0,supported,0.0053151100743780155,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,log,positive_minus_negative,-0.050330740460101,,,,-0.20764396478069908,0.10259686648132617,10000,50,0.005,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_all,-0.038509316770186375,,,,-0.6285595297000542,0.4648887584047159,10000,50,0.005,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_known_label,-0.052095059412132605,,,,-0.6396656586436685,0.45068716006216,10000,50,0.005,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,binary,known_label_minus_all,0.01358574264194623,-0.04756377551020399,0.08122075935523852,-0.038640035776094,-0.04756377551020399,0.08122075935523852,10000,0,0.0,supported,0.04756377551020399,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:deepseek-v4-pro-0813_20260815_030703,1,binary,positive_minus_negative,-0.06302681992337161,,,,-0.7191927062137695,0.5193694326506823,10000,50,0.005,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:glm-5p2_20260815_030703,1,log,positive_minus_all,-0.020037779252806587,-0.2260955055074987,0.14054714311832112,-0.186611668068058,-0.2260955055074987,0.14054714311832112,10000,0,0.0,supported,0.2260955055074987,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:glm-5p2_20260815_030703,1,log,positive_minus_known_label,-0.020037779252806587,-0.2260955055074987,0.14054714311832112,-0.186611668068058,-0.2260955055074987,0.14054714311832112,10000,0,0.0,supported,0.2260955055074987,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:glm-5p2_20260815_030703,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:glm-5p2_20260815_030703,1,log,positive_minus_negative,-0.10401303532353268,,,,-1.1418188974250165,0.6977340658322169,10000,28,0.0028,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:glm-5p2_20260815_030703,1,binary,positive_minus_all,-0.05396270396270403,-0.1673223051744885,0.05895619524113172,-0.14723346457182673,-0.1673223051744885,0.05895619524113172,10000,0,0.0,supported,0.1673223051744885,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:glm-5p2_20260815_030703,1,binary,positive_minus_known_label,-0.05396270396270403,-0.1673223051744885,0.05895619524113172,-0.14723346457182673,-0.1673223051744885,0.05895619524113172,10000,0,0.0,supported,0.1673223051744885,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:glm-5p2_20260815_030703,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:glm-5p2_20260815_030703,1,binary,positive_minus_negative,-0.25915750915750924,,,,-0.7659782062211731,0.33307795698924764,10000,28,0.0028,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling-small_20260815_192811,1,log,positive_minus_all,-0.03624848407410397,-0.1087067072214367,0.025843098473803457,-0.09451153782526589,-0.1087067072214367,0.025843098473803457,10000,0,0.0,supported,0.1087067072214367,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling-small_20260815_192811,1,log,positive_minus_known_label,-0.03624848407410397,-0.1087067072214367,0.025843098473803457,-0.09451153782526589,-0.1087067072214367,0.025843098473803457,10000,0,0.0,supported,0.1087067072214367,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling-small_20260815_192811,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling-small_20260815_192811,1,log,positive_minus_negative,-0.13337363742953556,,,,-0.345662817540399,0.0897121856281177,10000,3861,0.3861,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling-small_20260815_192811,1,binary,positive_minus_all,-0.03579350223088365,-0.12554489973844815,0.04999999999999999,-0.10845182512733446,-0.12554489973844815,0.04999999999999999,10000,0,0.0,supported,0.12554489973844815,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling-small_20260815_192811,1,binary,positive_minus_known_label,-0.03579350223088365,-0.12554489973844815,0.04999999999999999,-0.10845182512733446,-0.12554489973844815,0.04999999999999999,10000,0,0.0,supported,0.12554489973844815,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling-small_20260815_192811,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling-small_20260815_192811,1,binary,positive_minus_negative,0.07400379506641366,,,,-0.12184873949579833,0.2682227119522946,10000,3861,0.3861,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling_20260815_030703,1,log,positive_minus_all,0.005049098512273531,-0.027255744165131723,0.0459876137766888,-0.022277225637833985,-0.027255744165131723,0.0459876137766888,10000,0,0.0,supported,0.027255744165131723,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling_20260815_030703,1,log,positive_minus_known_label,0.005112251907430476,-0.026859116933068437,0.04604953185837183,-0.02210302942477451,-0.026859116933068437,0.04604953185837183,10000,0,0.0,supported,0.026859116933068437,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling_20260815_030703,1,log,known_label_minus_all,-6.315339515694518e-05,-0.004351785751401582,0.00433511074899675,-0.0031244078993115207,-0.004351785751401582,0.00433511074899675,10000,0,0.0,supported,0.004351785751401582,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling_20260815_030703,1,log,positive_minus_negative,0.011611194929081137,,,,-0.39890653822666433,0.47518906313586307,10000,1774,0.1774,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling_20260815_030703,1,binary,positive_minus_all,-0.011484593837535029,-0.08166289089676189,0.0602137001839888,-0.06828816121154832,-0.08166289089676189,0.0602137001839888,10000,0,0.0,supported,0.08166289089676189,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling_20260815_030703,1,binary,positive_minus_known_label,-0.0034632034632035014,-0.07045741735650456,0.06787848906540539,-0.05776941555349345,-0.07045741735650456,0.06787848906540539,10000,0,0.0,supported,0.07045741735650456,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling_20260815_030703,1,binary,known_label_minus_all,-0.008021390374331527,-0.02946428571428572,0.0,-0.024242424242424232,-0.02946428571428572,0.0,10000,0,0.0,supported,0.02946428571428572,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:inkling_20260815_030703,1,binary,positive_minus_negative,-0.10000000000000003,,,,-0.998246494696799,0.9272369336248013,10000,1774,0.1774,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:kimi-k3_20260815_030702,1,log,positive_minus_all,-0.02755009396864949,-0.07068091302107282,0.011181296294130135,-0.0626295749942825,-0.07068091302107282,0.011181296294130135,10000,0,0.0,supported,0.07068091302107282,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:kimi-k3_20260815_030702,1,log,positive_minus_known_label,-0.04085713600666807,-0.08236015858140977,-0.007774990143615603,-0.07440746298692939,-0.08236015858140977,-0.007774990143615603,10000,0,0.0,supported,0.08236015858140977,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:kimi-k3_20260815_030702,1,log,known_label_minus_all,0.01330704203801858,0.0014462393263180219,0.03087959487682932,0.0027902050693052517,0.0014462393263180219,0.03087959487682932,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:kimi-k3_20260815_030702,1,log,positive_minus_negative,-0.28420709378146825,,,,-0.4859131945623809,-0.08643875931410064,10000,78,0.0078,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:kimi-k3_20260815_030702,1,binary,positive_minus_all,-0.04374890715159996,-0.14374516285563627,0.05754327697262472,-0.12738662605510437,-0.14374516285563627,0.05754327697262472,10000,0,0.0,supported,0.14374516285563627,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:kimi-k3_20260815_030702,1,binary,positive_minus_known_label,-0.10557491289198612,-0.1826683087027914,-0.04681888096522243,-0.16631001445100443,-0.1826683087027914,-0.04681888096522243,10000,0,0.0,supported,0.1826683087027914,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:kimi-k3_20260815_030702,1,binary,known_label_minus_all,0.06182600574038616,0.0,0.1413331279238268,0.008844405720770252,0.0,0.1413331279238268,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:kimi-k3_20260815_030702,1,binary,positive_minus_negative,-0.7285714285714286,,,,-0.9622119815668203,-0.5,10000,78,0.0078,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:minimax-m3_20260815_030703,1,log,positive_minus_all,-0.055087750996616336,-0.12702869379969517,0.007172691103836409,-0.11515020942873236,-0.12702869379969517,0.007172691103836409,10000,0,0.0,supported,0.12702869379969517,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:minimax-m3_20260815_030703,1,log,positive_minus_known_label,-0.055087750996616336,-0.12702869379969517,0.007172691103836409,-0.11515020942873236,-0.12702869379969517,0.007172691103836409,10000,0,0.0,supported,0.12702869379969517,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:minimax-m3_20260815_030703,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:minimax-m3_20260815_030703,1,log,positive_minus_negative,-0.5395528416534212,,,,-1.2352562995071228,0.16782635028466966,10000,1387,0.1387,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:minimax-m3_20260815_030703,1,binary,positive_minus_all,-0.042357161472306226,-0.10567539026486844,0.01421006017631397,-0.0937104821818378,-0.10567539026486844,0.01421006017631397,10000,0,0.0,supported,0.10567539026486844,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:minimax-m3_20260815_030703,1,binary,positive_minus_known_label,-0.042357161472306226,-0.10567539026486844,0.01421006017631397,-0.0937104821818378,-0.10567539026486844,0.01421006017631397,10000,0,0.0,supported,0.10567539026486844,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:minimax-m3_20260815_030703,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:minimax-m3_20260815_030703,1,binary,positive_minus_negative,-0.3767303889255109,,,,-1.0189785245354401,0.269040235894152,10000,1387,0.1387,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_known_label,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,log,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,log,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_known_label,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,binary,known_label_minus_all,0.0,0.0,0.0,0.0,0.0,0.0,10000,0,0.0,supported,0.0,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3.5-122b-a10b_20260815_030702,1,binary,positive_minus_negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3p8-2p4t-a95b_20260815_030703,1,log,positive_minus_all,-0.0015323240317215436,-0.10009946766791344,0.09909748689863665,-0.08422289405096013,-0.10009946766791344,0.09909748689863665,10000,0,0.0,supported,0.10009946766791344,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3p8-2p4t-a95b_20260815_030703,1,log,positive_minus_known_label,0.01339504693795135,-0.07485914808446106,0.10994032895912262,-0.06131631298415634,-0.07485914808446106,0.10994032895912262,10000,0,0.0,supported,0.07485914808446106,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3p8-2p4t-a95b_20260815_030703,1,log,known_label_minus_all,-0.014927370969672893,-0.06383594839830523,0.016152687011219233,-0.05469560989069748,-0.06383594839830523,0.016152687011219233,10000,0,0.0,supported,0.06383594839830523,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3p8-2p4t-a95b_20260815_030703,1,log,positive_minus_negative,0.02652762798132713,-0.15804423397826986,0.22403077581016692,-0.12610379176083944,-0.15804423397826986,0.22403077581016692,10000,0,0.0,supported,0.15804423397826986,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive_minus_all,-0.018826711046390665,-0.230036353098233,0.1836944488234085,-0.19016044979368696,-0.230036353098233,0.1836944488234085,10000,0,0.0,supported,0.230036353098233,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive_minus_known_label,-0.010693539869741198,-0.21178507895613155,0.1838658661620793,-0.17242722378697992,-0.21178507895613155,0.1838658661620793,10000,0,0.0,supported,0.21178507895613155,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3p8-2p4t-a95b_20260815_030703,1,binary,known_label_minus_all,-0.008133171176649467,-0.07080841021210564,0.0582365119961028,-0.06087443778392758,-0.07080841021210564,0.0582365119961028,10000,0,0.0,supported,0.07080841021210564,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
h6_excluding_confirmed_or_uncertain_audited_disclosures,model:qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive_minus_negative,-0.047094638770840136,-0.45723804704067866,0.36063260919096146,-0.39394873750709,-0.45723804704067866,0.36063260919096146,10000,0,0.0,supported,0.45723804704067866,"Paired difference of condition contrasts, not an intervention effect; a non-significant difference is not equivalence."
